unix,s1_final_TEMP,minute,s2_final_TEMP,s3_final_TEMP,s4_final_TEMP,s5_final_TEMP,s6_final_TEMP,s7_final_TEMP,s8_final_TEMP,s9_final_TEMP,s10_final_TEMP,test_progress,avg_TEMP
1544036400,29.630499999999998,121,35.81766666666667,32.08283333333333,32.050333333333334,33.2925,31.92233333333333,28.186750000000004,32.982083333333335,33.99254166666667,31.06566666666667,0.6722222222222223,32.10232083333334
1544036460,29.780916666666666,122,35.816583333333334,32.00383333333333,32.10933333333334,33.29741666666667,31.896583333333336,28.20175,32.969833333333334,34.067,31.06566666666667,0.6777777777777778,32.12089166666667
1544036520,29.800666666666665,123,35.84225,31.95675,32.05458333333333,33.31425,31.902416666666667,28.239583333333332,33.00641666666667,34.09575,31.126166666666666,0.6833333333333333,32.133883333333344
1544036580,29.8265,124,35.88816666666666,31.966749999999998,31.581666666666667,33.338458333333335,31.964166666666664,28.288166666666665,33.02925,34.05216666666667,31.067,0.6888888888888889,32.100229166666665
1544036640,29.883,125,35.94783333333333,31.958333333333332,31.254,33.47204166666667,32.087125,28.35525,32.62675,33.993208333333335,31.1165,0.6944444444444444,32.069404166666665
1544036700,29.932416666666665,126,35.990625,31.896166666666666,31.180666666666664,33.49516666666667,32.15675,28.31225,32.322833333333335,34.02654166666667,31.090416666666666,0.7,32.04038333333334
1544036760,29.903000000000002,127,36.02279166666666,31.785666666666668,31.178583333333332,33.524,32.237291666666664,28.3125,32.35916666666667,34.02708333333333,30.929333333333332,0.7055555555555556,32.02794166666666
1544036820,29.870083333333337,128,36.027249999999995,31.757083333333334,31.27766666666667,33.471916666666665,32.32533333333333,28.299416666666666,32.42391666666666,34.08058333333334,30.868083333333335,0.7111111111111111,32.04013333333334
1544036880,29.913666666666664,129,36.01116666666667,31.763333333333332,31.099333333333334,33.347541666666665,32.337916666666665,28.22325,32.109833333333334,34.098416666666665,31.197916666666668,0.7166666666666667,32.0102375
1544036940,29.968833333333333,130,36.033166666666666,31.732833333333335,31.252083333333335,33.10604166666666,32.179,28.134333333333334,31.914583333333333,34.106,31.134916666666665,0.7222222222222222,31.956179166666665
1544037000,30.026833333333336,131,36.04233333333333,31.799500000000002,30.942416666666666,33.0815,32.118833333333335,28.243833333333335,32.233,34.09641666666667,31.244416666666666,0.7277777777777777,31.98290833333333
1544037060,30.054333333333332,132,36.016333333333336,31.8345,31.001666666666665,33.11083333333333,32.115833333333335,28.29975,32.310833333333335,34.11833333333333,31.123833333333334,0.7333333333333333,31.998624999999997
1544037120,30.011916666666668,133,35.978500000000004,31.83608333333333,31.14108333333333,33.144666666666666,32.12345833333333,28.314916666666665,32.27158333333333,34.07425,30.702583333333333,0.7388888888888889,31.959904166666668
1544037180,29.998833333333334,134,35.91958333333333,31.804916666666667,31.08941666666667,33.171749999999996,32.234375,28.34125,32.23075,34.03670833333333,30.911333333333335,0.7444444444444445,31.973891666666667
1544037240,30.05225,135,35.88458333333333,31.79475,31.071583333333333,33.22416666666666,32.271,28.343916666666665,32.27679166666667,34.02066666666666,30.715916666666665,0.75,31.965562499999997
1544037300,30.066750000000003,136,35.835,31.732750000000003,30.949833333333334,33.2485,32.378166666666665,28.345833333333335,32.429625,33.98233333333334,31.07991666666667,0.7555555555555555,32.004870833333335
1544037360,30.051416666666668,137,35.82166666666667,31.588666666666665,30.978833333333334,33.26866666666667,32.45875,28.338916666666666,32.507416666666664,33.92616666666667,31.043,0.7611111111111111,31.998350000000006
1544037420,30.101166666666664,138,35.842958333333335,31.570833333333333,30.88308333333333,33.26441666666667,32.33891666666667,28.34558333333333,32.51766666666666,33.87345833333333,31.305,0.7666666666666667,32.004308333333334
